Date,Date/Time,Ride,Zone,Wait Time,Visitor Count
2024-09-17,18,Canopy Flyer,The Lost World,0.0,35
2024-09-17,18,Dino-Soarin,The Lost World,0.0,51
2024-09-17,18,Enchanted Airways,Far Far Away,0.0,78
2024-09-17,18,Jurassic Park Rapids Adventure,The Lost World,0.0,80
2024-09-17,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0.0,68
2024-09-17,18,Magic Potion Spin,Far Far Away,0.0,12
2024-09-17,18,Puss In Boots’ Giant Journey,Far Far Away,0.0,96
2024-09-17,18,Revenge of the Mummy,Ancient Egypt,0.0,63
2024-09-17,18,Shrek 4-D Adventure,Far Far Away,0.0,126
2024-09-17,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0.0,111
2024-09-17,18,Treasure Hunters,Ancient Egypt,0.0,15
2024-09-17,19,Battlestar Galactica: CYLON,Sci-Fi City,0.0,142
2024-09-17,19,Battlestar Galactica: HUMAN,Sci-Fi City,0.0,30
2024-09-17,19,Canopy Flyer,The Lost World,0.0,56
2024-09-17,19,Dino-Soarin,The Lost World,0.0,25
2024-09-17,19,Enchanted Airways,Far Far Away,0.0,54
2024-09-17,19,Jurassic Park Rapids Adventure,The Lost World,0.0,53
2024-09-17,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0.0,76
2024-09-17,19,Magic Potion Spin,Far Far Away,0.0,64
2024-09-17,19,Puss In Boots’ Giant Journey,Far Far Away,0.0,59
2024-09-17,19,Revenge of the Mummy,Ancient Egypt,0.0,118
2024-09-17,19,Shrek 4-D Adventure,Far Far Away,0.0,148
2024-09-17,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0.0,120
2024-09-17,19,Treasure Hunters,Ancient Egypt,0.0,35
2024-09-18,10,Battlestar Galactica: CYLON,Sci-Fi City,11.25,159
2024-09-18,10,Battlestar Galactica: HUMAN,Sci-Fi City,11.25,384
2024-09-18,10,Canopy Flyer,The Lost World,3.75,46
2024-09-18,10,Dino-Soarin,The Lost World,5.0,29
2024-09-18,10,Enchanted Airways,Far Far Away,5.0,45
2024-09-18,10,Jurassic Park Rapids Adventure,The Lost World,5.0,91
2024-09-18,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,172
2024-09-18,10,Magic Potion Spin,Far Far Away,5.0,9
2024-09-18,10,Puss In Boots’ Giant Journey,Far Far Away,5.0,90
2024-09-18,10,Revenge of the Mummy,Ancient Egypt,5.0,24
2024-09-18,10,Shrek 4-D Adventure,Far Far Away,20.0,396
2024-09-18,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,24.583333333333332,549
2024-09-18,10,Treasure Hunters,Ancient Egypt,5.0,21
2024-09-18,11,Battlestar Galactica: CYLON,Sci-Fi City,42.72727272727273,1453
2024-09-18,11,Battlestar Galactica: HUMAN,Sci-Fi City,30.0,691
2024-09-18,11,Canopy Flyer,The Lost World,19.545454545454547,301
2024-09-18,11,Dino-Soarin,The Lost World,5.909090909090909,44
2024-09-18,11,Enchanted Airways,Far Far Away,5.0,97
2024-09-18,11,Jurassic Park Rapids Adventure,The Lost World,6.363636363636363,55
2024-09-18,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,28.181818181818183,370
2024-09-18,11,Magic Potion Spin,Far Far Away,5.0,39
2024-09-18,11,Puss In Boots’ Giant Journey,Far Far Away,5.0,30
2024-09-18,11,Revenge of the Mummy,Ancient Egypt,7.7272727272727275,22
2024-09-18,11,Shrek 4-D Adventure,Far Far Away,20.0,273
2024-09-18,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,47.27272727272727,1368
2024-09-18,11,Treasure Hunters,Ancient Egypt,29.545454545454547,339
2024-09-18,12,Battlestar Galactica: CYLON,Sci-Fi City,35.0,1933
2024-09-18,12,Battlestar Galactica: HUMAN,Sci-Fi City,30.0,172
2024-09-18,12,Canopy Flyer,The Lost World,35.0,841
2024-09-18,12,Dino-Soarin,The Lost World,13.333333333333334,475
2024-09-18,12,Enchanted Airways,Far Far Away,5.0,93
2024-09-18,12,Jurassic Park Rapids Adventure,The Lost World,17.5,276
2024-09-18,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,445
2024-09-18,12,Magic Potion Spin,Far Far Away,5.0,58
2024-09-18,12,Puss In Boots’ Giant Journey,Far Far Away,12.5,308
2024-09-18,12,Revenge of the Mummy,Ancient Egypt,31.25,1738
2024-09-18,12,Shrek 4-D Adventure,Far Far Away,20.0,492
2024-09-18,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,46.0,1204
2024-09-18,12,Treasure Hunters,Ancient Egypt,35.0,412
2024-09-18,13,Battlestar Galactica: CYLON,Sci-Fi City,30.0,376
2024-09-18,13,Battlestar Galactica: HUMAN,Sci-Fi City,30.0,580
2024-09-18,13,Canopy Flyer,The Lost World,35.833333333333336,883
2024-09-18,13,Dino-Soarin,The Lost World,15.0,307
2024-09-18,13,Enchanted Airways,Far Far Away,5.0,141
2024-09-18,13,Jurassic Park Rapids Adventure,The Lost World,31.666666666666668,865
2024-09-18,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,441
2024-09-18,13,Magic Potion Spin,Far Far Away,5.0,46
2024-09-18,13,Puss In Boots’ Giant Journey,Far Far Away,9.166666666666666,94
2024-09-18,13,Revenge of the Mummy,Ancient Egypt,25.0,220
2024-09-18,13,Shrek 4-D Adventure,Far Far Away,20.0,544
2024-09-18,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,16.666666666666668,294
2024-09-18,13,Treasure Hunters,Ancient Egypt,33.75,646
2024-09-18,14,Battlestar Galactica: CYLON,Sci-Fi City,28.333333333333332,549
2024-09-18,14,Battlestar Galactica: HUMAN,Sci-Fi City,31.666666666666668,985
2024-09-18,14,Canopy Flyer,The Lost World,38.333333333333336,546
2024-09-18,14,Dino-Soarin,The Lost World,15.0,362
2024-09-18,14,Enchanted Airways,Far Far Away,5.0,25
2024-09-18,14,Jurassic Park Rapids Adventure,The Lost World,35.0,1290
2024-09-18,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,395
2024-09-18,14,Magic Potion Spin,Far Far Away,5.0,58
2024-09-18,14,Puss In Boots’ Giant Journey,Far Far Away,35.0,953
2024-09-18,14,Revenge of the Mummy,Ancient Egypt,10.0,58
2024-09-18,14,Shrek 4-D Adventure,Far Far Away,20.0,424
2024-09-18,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,70
2024-09-18,14,Treasure Hunters,Ancient Egypt,50.0,930
2024-09-18,15,Battlestar Galactica: CYLON,Sci-Fi City,20.0,585
2024-09-18,15,Battlestar Galactica: HUMAN,Sci-Fi City,30.0,229
2024-09-18,15,Canopy Flyer,The Lost World,30.0,77
2024-09-18,15,Dino-Soarin,The Lost World,15.0,371
2024-09-18,15,Enchanted Airways,Far Far Away,15.0,673
2024-09-18,15,Jurassic Park Rapids Adventure,The Lost World,25.714285714285715,362
2024-09-18,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,449
2024-09-18,15,Magic Potion Spin,Far Far Away,13.571428571428571,310
2024-09-18,15,Puss In Boots’ Giant Journey,Far Far Away,51.42857142857143,1055
2024-09-18,15,Revenge of the Mummy,Ancient Egypt,5.0,73
2024-09-18,15,Shrek 4-D Adventure,Far Far Away,20.0,435
2024-09-18,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,102
2024-09-18,15,Treasure Hunters,Ancient Egypt,37.142857142857146,933
2024-09-18,16,Battlestar Galactica: CYLON,Sci-Fi City,20.0,409
2024-09-18,16,Battlestar Galactica: HUMAN,Sci-Fi City,26.428571428571427,543
2024-09-18,16,Canopy Flyer,The Lost World,27.857142857142858,334
2024-09-18,16,Dino-Soarin,The Lost World,19.285714285714285,194
2024-09-18,16,Enchanted Airways,Far Far Away,19.285714285714285,361
2024-09-18,16,Jurassic Park Rapids Adventure,The Lost World,12.0,109
2024-09-18,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,192
2024-09-18,16,Magic Potion Spin,Far Far Away,15.0,102
2024-09-18,16,Puss In Boots’ Giant Journey,Far Far Away,40.0,748
2024-09-18,16,Revenge of the Mummy,Ancient Egypt,5.0,73
2024-09-18,16,Shrek 4-D Adventure,Far Far Away,20.0,417
2024-09-18,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,144
2024-09-18,16,Treasure Hunters,Ancient Egypt,34.285714285714285,1005
2024-09-18,17,Battlestar Galactica: CYLON,Sci-Fi City,14.5,645
2024-09-18,17,Battlestar Galactica: HUMAN,Sci-Fi City,5.0,136
2024-09-18,17,Canopy Flyer,The Lost World,17.5,176
2024-09-18,17,Dino-Soarin,The Lost World,10.5,259
2024-09-18,17,Enchanted Airways,Far Far Away,5.0,60
2024-09-18,17,Jurassic Park Rapids Adventure,The Lost World,5.0,45
2024-09-18,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,300
2024-09-18,17,Magic Potion Spin,Far Far Away,15.0,177
2024-09-18,17,Puss In Boots’ Giant Journey,Far Far Away,16.0,284
2024-09-18,17,Revenge of the Mummy,Ancient Egypt,5.0,30
2024-09-18,17,Shrek 4-D Adventure,Far Far Away,20.0,301
2024-09-18,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,138
2024-09-18,17,Treasure Hunters,Ancient Egypt,17.0,280
2024-09-18,18,Battlestar Galactica: CYLON,Sci-Fi City,0.0,81
2024-09-18,18,Battlestar Galactica: HUMAN,Sci-Fi City,0.0,139
2024-09-18,18,Canopy Flyer,The Lost World,0.0,49
2024-09-18,18,Dino-Soarin,The Lost World,0.0,60
2024-09-18,18,Enchanted Airways,Far Far Away,0.0,37
2024-09-18,18,Jurassic Park Rapids Adventure,The Lost World,0.0,19
2024-09-18,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0.0,26
2024-09-18,18,Magic Potion Spin,Far Far Away,0.0,60
2024-09-18,18,Puss In Boots’ Giant Journey,Far Far Away,0.0,50
2024-09-18,18,Revenge of the Mummy,Ancient Egypt,0.0,121
2024-09-18,18,Shrek 4-D Adventure,Far Far Away,0.0,15
2024-09-18,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0.0,96
2024-09-18,18,Treasure Hunters,Ancient Egypt,0.0,7
2024-09-18,19,Battlestar Galactica: CYLON,Sci-Fi City,0.0,132
2024-09-18,19,Battlestar Galactica: HUMAN,Sci-Fi City,0.0,99
2024-09-18,19,Canopy Flyer,The Lost World,0.0,48
2024-09-18,19,Dino-Soarin,The Lost World,0.0,69
2024-09-18,19,Enchanted Airways,Far Far Away,0.0,16
2024-09-18,19,Jurassic Park Rapids Adventure,The Lost World,0.0,41
2024-09-18,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0.0,12
2024-09-18,19,Magic Potion Spin,Far Far Away,0.0,9
2024-09-18,19,Puss In Boots’ Giant Journey,Far Far Away,0.0,52
2024-09-18,19,Revenge of the Mummy,Ancient Egypt,0.0,145
2024-09-18,19,Shrek 4-D Adventure,Far Far Away,0.0,61
2024-09-18,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0.0,118
2024-09-18,19,Treasure Hunters,Ancient Egypt,0.0,69
2024-09-19,10,Battlestar Galactica: CYLON,Sci-Fi City,8.0,76
2024-09-19,10,Battlestar Galactica: HUMAN,Sci-Fi City,8.0,105
2024-09-19,10,Canopy Flyer,The Lost World,5.0,58
2024-09-19,10,Dino-Soarin,The Lost World,5.0,76
2024-09-19,10,Enchanted Airways,Far Far Away,5.0,148
2024-09-19,10,Jurassic Park Rapids Adventure,The Lost World,4.5,79
2024-09-19,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,306
2024-09-19,10,Magic Potion Spin,Far Far Away,5.0,32
2024-09-19,10,Puss In Boots’ Giant Journey,Far Far Away,5.0,46
2024-09-19,10,Revenge of the Mummy,Ancient Egypt,5.0,85
2024-09-19,10,Shrek 4-D Adventure,Far Far Away,20.0,310
2024-09-19,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,26.5,277
2024-09-19,10,Treasure Hunters,Ancient Egypt,7.0,18
2024-09-19,11,Battlestar Galactica: CYLON,Sci-Fi City,26.666666666666668,666
2024-09-19,11,Battlestar Galactica: HUMAN,Sci-Fi City,47.5,1215
2024-09-19,11,Canopy Flyer,The Lost World,11.25,337
2024-09-19,11,Dino-Soarin,The Lost World,5.0,97
2024-09-19,11,Enchanted Airways,Far Far Away,5.0,127
2024-09-19,11,Jurassic Park Rapids Adventure,The Lost World,7.5,39
2024-09-19,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,460
2024-09-19,11,Magic Potion Spin,Far Far Away,5.0,28
2024-09-19,11,Puss In Boots’ Giant Journey,Far Far Away,5.0,64
2024-09-19,11,Revenge of the Mummy,Ancient Egypt,10.0,18
2024-09-19,11,Shrek 4-D Adventure,Far Far Away,20.0,442
2024-09-19,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,61.666666666666664,3892
2024-09-19,11,Treasure Hunters,Ancient Egypt,31.666666666666668,998
2024-09-19,12,Battlestar Galactica: CYLON,Sci-Fi City,40.0,1575
2024-09-19,12,Battlestar Galactica: HUMAN,Sci-Fi City,50.0,1629
2024-09-19,12,Canopy Flyer,The Lost World,25.0,242
2024-09-19,12,Dino-Soarin,The Lost World,10.0,25
2024-09-19,12,Enchanted Airways,Far Far Away,5.0,100
2024-09-19,12,Jurassic Park Rapids Adventure,The Lost World,26.25,438
2024-09-19,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,449
2024-09-19,12,Magic Potion Spin,Far Far Away,5.0,60
2024-09-19,12,Puss In Boots’ Giant Journey,Far Far Away,9.166666666666666,95
2024-09-19,12,Revenge of the Mummy,Ancient Egypt,27.5,636
2024-09-19,12,Shrek 4-D Adventure,Far Far Away,20.0,337
2024-09-19,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,40.0,826
2024-09-19,12,Treasure Hunters,Ancient Egypt,30.0,214
2024-09-19,13,Battlestar Galactica: CYLON,Sci-Fi City,40.0,766
2024-09-19,13,Battlestar Galactica: HUMAN,Sci-Fi City,50.0,1771
2024-09-19,13,Canopy Flyer,The Lost World,39.166666666666664,978
2024-09-19,13,Dino-Soarin,The Lost World,20.833333333333332,119
2024-09-19,13,Enchanted Airways,Far Far Away,5.833333333333333,139
2024-09-19,13,Jurassic Park Rapids Adventure,The Lost World,8.0,61
2024-09-19,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,151
2024-09-19,13,Magic Potion Spin,Far Far Away,14.166666666666666,339
2024-09-19,13,Puss In Boots’ Giant Journey,Far Far Away,19.583333333333332,349
2024-09-19,13,Revenge of the Mummy,Ancient Egypt,15.0,430
2024-09-19,13,Shrek 4-D Adventure,Far Far Away,21.666666666666668,304
2024-09-19,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,8.75,130
2024-09-19,13,Treasure Hunters,Ancient Egypt,43.75,788
2024-09-19,14,Battlestar Galactica: CYLON,Sci-Fi City,40.0,1813
2024-09-19,14,Battlestar Galactica: HUMAN,Sci-Fi City,50.0,1711
2024-09-19,14,Canopy Flyer,The Lost World,40.0,786
2024-09-19,14,Dino-Soarin,The Lost World,15.0,140
2024-09-19,14,Enchanted Airways,Far Far Away,15.0,744
2024-09-19,14,Jurassic Park Rapids Adventure,The Lost World,28.0,200
2024-09-19,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,425
2024-09-19,14,Magic Potion Spin,Far Far Away,15.0,150
2024-09-19,14,Puss In Boots’ Giant Journey,Far Far Away,52.0,596
2024-09-19,14,Revenge of the Mummy,Ancient Egypt,15.0,634
2024-09-19,14,Shrek 4-D Adventure,Far Far Away,40.0,1170
2024-09-19,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,15
2024-09-19,14,Treasure Hunters,Ancient Egypt,45.0,550
2024-09-19,15,Battlestar Galactica: CYLON,Sci-Fi City,40.0,1579
2024-09-19,15,Battlestar Galactica: HUMAN,Sci-Fi City,34.0,1761
2024-09-19,15,Canopy Flyer,The Lost World,39.5,897
2024-09-19,15,Dino-Soarin,The Lost World,25.0,303
2024-09-19,15,Enchanted Airways,Far Far Away,21.0,475
2024-09-19,15,Jurassic Park Rapids Adventure,The Lost World,60.0,1063
2024-09-19,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,400
2024-09-19,15,Magic Potion Spin,Far Far Away,8.0,44
2024-09-19,15,Puss In Boots’ Giant Journey,Far Far Away,40.0,990
2024-09-19,15,Revenge of the Mummy,Ancient Egypt,12.5,621
2024-09-19,15,Shrek 4-D Adventure,Far Far Away,20.0,619
2024-09-19,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,51
2024-09-19,15,Treasure Hunters,Ancient Egypt,45.0,831
2024-09-19,16,Battlestar Galactica: CYLON,Sci-Fi City,40.0,2097
2024-09-19,16,Battlestar Galactica: HUMAN,Sci-Fi City,30.0,727
2024-09-19,16,Canopy Flyer,The Lost World,21.666666666666668,282
2024-09-19,16,Dino-Soarin,The Lost World,25.0,241
2024-09-19,16,Enchanted Airways,Far Far Away,21.666666666666668,690
2024-09-19,16,Jurassic Park Rapids Adventure,The Lost World,48.888888888888886,793
2024-09-19,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,160
2024-09-19,16,Magic Potion Spin,Far Far Away,5.0,30
2024-09-19,16,Puss In Boots’ Giant Journey,Far Far Away,31.11111111111111,1281
2024-09-19,16,Revenge of the Mummy,Ancient Egypt,5.0,141
2024-09-19,16,Shrek 4-D Adventure,Far Far Away,20.0,484
2024-09-19,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,142
2024-09-19,16,Treasure Hunters,Ancient Egypt,37.22222222222222,699
2024-09-19,17,Battlestar Galactica: CYLON,Sci-Fi City,13.0,388
2024-09-19,17,Battlestar Galactica: HUMAN,Sci-Fi City,20.0,432
2024-09-19,17,Canopy Flyer,The Lost World,6.5,47
2024-09-19,17,Dino-Soarin,The Lost World,11.0,474
2024-09-19,17,Enchanted Airways,Far Far Away,6.5,48
2024-09-19,17,Jurassic Park Rapids Adventure,The Lost World,8.5,56
2024-09-19,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,386
2024-09-19,17,Magic Potion Spin,Far Far Away,5.0,69
2024-09-19,17,Puss In Boots’ Giant Journey,Far Far Away,11.0,290
2024-09-19,17,Revenge of the Mummy,Ancient Egypt,5.0,82
2024-09-19,17,Shrek 4-D Adventure,Far Far Away,20.0,669
2024-09-19,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,37
2024-09-19,17,Treasure Hunters,Ancient Egypt,20.0,269
2024-09-19,18,Battlestar Galactica: CYLON,Sci-Fi City,0.0,90
2024-09-19,18,Battlestar Galactica: HUMAN,Sci-Fi City,0.0,19
2024-09-19,18,Canopy Flyer,The Lost World,0.0,62
2024-09-19,18,Dino-Soarin,The Lost World,0.0,66
2024-09-19,18,Enchanted Airways,Far Far Away,0.0,39
2024-09-19,18,Jurassic Park Rapids Adventure,The Lost World,0.0,79
2024-09-19,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0.0,82
2024-09-19,18,Magic Potion Spin,Far Far Away,0.0,25
2024-09-19,18,Puss In Boots’ Giant Journey,Far Far Away,0.0,89
2024-09-19,18,Revenge of the Mummy,Ancient Egypt,0.0,94
2024-09-19,18,Shrek 4-D Adventure,Far Far Away,0.0,141
2024-09-19,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0.0,49
2024-09-19,18,Treasure Hunters,Ancient Egypt,0.0,8
2024-09-19,19,Battlestar Galactica: CYLON,Sci-Fi City,0.0,69
2024-09-19,19,Battlestar Galactica: HUMAN,Sci-Fi City,0.0,90
2024-09-19,19,Canopy Flyer,The Lost World,0.0,29
2024-09-19,19,Dino-Soarin,The Lost World,0.0,23
2024-09-19,19,Enchanted Airways,Far Far Away,0.0,148
2024-09-19,19,Jurassic Park Rapids Adventure,The Lost World,0.0,86
2024-09-19,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0.0,82
2024-09-19,19,Magic Potion Spin,Far Far Away,0.0,14
2024-09-19,19,Puss In Boots’ Giant Journey,Far Far Away,0.0,63
2024-09-19,19,Revenge of the Mummy,Ancient Egypt,0.0,25
2024-09-19,19,Shrek 4-D Adventure,Far Far Away,0.0,54
2024-09-19,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0.0,147
2024-09-19,19,Treasure Hunters,Ancient Egypt,0.0,38
2024-09-20,10,Battlestar Galactica: CYLON,Sci-Fi City,8.88888888888889,142
2024-09-20,10,Battlestar Galactica: HUMAN,Sci-Fi City,5.0,15
2024-09-20,10,Canopy Flyer,The Lost World,5.0,21
2024-09-20,10,Dino-Soarin,The Lost World,5.0,26
2024-09-20,10,Enchanted Airways,Far Far Away,5.0,127
2024-09-20,10,Jurassic Park Rapids Adventure,The Lost World,5.0,10
2024-09-20,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,284
2024-09-20,10,Magic Potion Spin,Far Far Away,5.0,20
2024-09-20,10,Puss In Boots’ Giant Journey,Far Far Away,5.0,29
2024-09-20,10,Revenge of the Mummy,Ancient Egypt,5.0,33
2024-09-20,10,Shrek 4-D Adventure,Far Far Away,20.0,261
2024-09-20,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,10.555555555555555,613
2024-09-20,10,Treasure Hunters,Ancient Egypt,7.222222222222222,7
2024-09-20,11,Battlestar Galactica: CYLON,Sci-Fi City,21.25,265
2024-09-20,11,Battlestar Galactica: HUMAN,Sci-Fi City,18.75,297
2024-09-20,11,Canopy Flyer,The Lost World,13.75,344
2024-09-20,11,Dino-Soarin,The Lost World,5.0,65
2024-09-20,11,Enchanted Airways,Far Far Away,5.0,34
2024-09-20,11,Jurassic Park Rapids Adventure,The Lost World,8.75,32
2024-09-20,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,427
2024-09-20,11,Magic Potion Spin,Far Far Away,5.0,60
2024-09-20,11,Puss In Boots’ Giant Journey,Far Far Away,5.0,13
2024-09-20,11,Revenge of the Mummy,Ancient Egypt,7.5,124
2024-09-20,11,Shrek 4-D Adventure,Far Far Away,20.0,511
2024-09-20,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,41.666666666666664,2119
2024-09-20,11,Treasure Hunters,Ancient Egypt,28.75,72
2024-09-20,12,Battlestar Galactica: CYLON,Sci-Fi City,43.63636363636363,1105
2024-09-20,12,Battlestar Galactica: HUMAN,Sci-Fi City,7.2727272727272725,133
2024-09-20,12,Canopy Flyer,The Lost World,30.0,142
2024-09-20,12,Dino-Soarin,The Lost World,5.0,34
2024-09-20,12,Enchanted Airways,Far Far Away,5.0,141
2024-09-20,12,Jurassic Park Rapids Adventure,The Lost World,8.636363636363637,11
2024-09-20,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,230
2024-09-20,12,Magic Potion Spin,Far Far Away,5.0,51
2024-09-20,12,Puss In Boots’ Giant Journey,Far Far Away,5.0,24
2024-09-20,12,Revenge of the Mummy,Ancient Egypt,8.636363636363637,79
2024-09-20,12,Shrek 4-D Adventure,Far Far Away,20.0,387
2024-09-20,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,50.0,1921
2024-09-20,12,Treasure Hunters,Ancient Egypt,36.36363636363637,369
2024-09-20,13,Battlestar Galactica: CYLON,Sci-Fi City,48.333333333333336,1285
2024-09-20,13,Battlestar Galactica: HUMAN,Sci-Fi City,11.666666666666666,246
2024-09-20,13,Canopy Flyer,The Lost World,30.0,267
2024-09-20,13,Dino-Soarin,The Lost World,5.0,60
2024-09-20,13,Enchanted Airways,Far Far Away,5.0,66
2024-09-20,13,Jurassic Park Rapids Adventure,The Lost World,30.0,228
