Date,24h_time,Ride_name,Zone_name,Wait_time,Visitor_count
1/2/25,18,Magic Potion Spin,Far Far Away,8.181818181818182,52
1/2/25,18,Puss In Boots’ Giant Journey,Far Far Away,40.90909090909091,656
1/2/25,18,Revenge of the Mummy,Ancient Egypt,8.636363636363637,66
1/2/25,18,Sesame Street Spaghetti Space Chase,New York,17.272727272727273,282
1/2/25,18,Shrek 4-D Adventure,Far Far Away,17.727272727272727,462
1/2/25,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,19.09090909090909,648
1/2/25,18,Treasure Hunters,Ancient Egypt,60,743
1/2/25,19,Accelerator,Sci-Fi City,6.363636363636363,39
1/2/25,19,Battlestar Galactica: CYLON,Sci-Fi City,10,76
1/2/25,19,Battlestar Galactica: HUMAN,Sci-Fi City,7.7272727272727275,70
1/2/25,19,Canopy Flyer,The Lost World,23.636363636363637,114
1/2/25,19,Dino-Soarin,The Lost World,8.636363636363637,62
1/2/25,19,Enchanted Airways,Far Far Away,7.2727272727272725,78
1/2/25,19,Jurassic Park Rapids Adventure,The Lost World,24.09090909090909,427
1/2/25,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,371
1/2/25,19,Magic Potion Spin,Far Far Away,5,37
1/2/25,19,Puss In Boots’ Giant Journey,Far Far Away,20,164
1/2/25,19,Revenge of the Mummy,Ancient Egypt,5,94
1/2/25,19,Sesame Street Spaghetti Space Chase,New York,7.7272727272727275,58
1/2/25,19,Shrek 4-D Adventure,Far Far Away,20,231
1/2/25,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,7.2727272727272725,79
1/2/25,19,Treasure Hunters,Ancient Egypt,27.272727272727273,106
2/2/25,10,Accelerator,Sci-Fi City,5,34
2/2/25,10,Battlestar Galactica: CYLON,Sci-Fi City,6.111111111111111,66
2/2/25,10,Battlestar Galactica: HUMAN,Sci-Fi City,13.333333333333334,376
2/2/25,10,Canopy Flyer,The Lost World,8.333333333333334,46
2/2/25,10,Dino-Soarin,The Lost World,5,44
2/2/25,10,Enchanted Airways,Far Far Away,6.666666666666667,46
2/2/25,10,Jurassic Park Rapids Adventure,The Lost World,5,95
2/2/25,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,15,314
2/2/25,10,Magic Potion Spin,Far Far Away,7.222222222222222,11
2/2/25,10,Puss In Boots’ Giant Journey,Far Far Away,5,26
2/2/25,10,Revenge of the Mummy,Ancient Egypt,5,90
2/2/25,10,Sesame Street Spaghetti Space Chase,New York,13.333333333333334,120
2/2/25,10,Shrek 4-D Adventure,Far Far Away,20,324
2/2/25,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,37.22222222222222,1423
2/2/25,10,Treasure Hunters,Ancient Egypt,16.666666666666668,244
2/2/25,11,Accelerator,Sci-Fi City,38.333333333333336,562
2/2/25,11,Battlestar Galactica: CYLON,Sci-Fi City,25,405
2/2/25,11,Battlestar Galactica: HUMAN,Sci-Fi City,17.5,445
2/2/25,11,Canopy Flyer,The Lost World,36.666666666666664,457
2/2/25,11,Dino-Soarin,The Lost World,16.666666666666668,297
2/2/25,11,Enchanted Airways,Far Far Away,10,144
2/2/25,11,Jurassic Park Rapids Adventure,The Lost World,12.5,155
2/2/25,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,15,290
2/2/25,11,Magic Potion Spin,Far Far Away,14.166666666666666,226
2/2/25,11,Puss In Boots’ Giant Journey,Far Far Away,27.083333333333332,306
2/2/25,11,Revenge of the Mummy,Ancient Egypt,15.833333333333334,427
2/2/25,11,Sesame Street Spaghetti Space Chase,New York,50,388
2/2/25,11,Shrek 4-D Adventure,Far Far Away,20,712
2/2/25,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,52.5,1566
2/2/25,11,Treasure Hunters,Ancient Egypt,33.333333333333336,812
2/2/25,12,Accelerator,Sci-Fi City,35.833333333333336,706
2/2/25,12,Battlestar Galactica: CYLON,Sci-Fi City,15.416666666666666,243
2/2/25,12,Battlestar Galactica: HUMAN,Sci-Fi City,20,210
2/2/25,12,Canopy Flyer,The Lost World,38.333333333333336,1045
2/2/25,12,Dino-Soarin,The Lost World,30,383
2/2/25,12,Enchanted Airways,Far Far Away,5.416666666666667,121
2/2/25,12,Jurassic Park Rapids Adventure,The Lost World,40,1383
2/2/25,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,15,204
2/2/25,12,Magic Potion Spin,Far Far Away,21.666666666666668,114
2/2/25,12,Puss In Boots’ Giant Journey,Far Far Away,46.666666666666664,1447
2/2/25,12,Revenge of the Mummy,Ancient Egypt,31.666666666666668,1197
2/2/25,12,Sesame Street Spaghetti Space Chase,New York,38.75,574
2/2/25,12,Shrek 4-D Adventure,Far Far Away,20,592
2/2/25,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,60,1830
2/2/25,12,Treasure Hunters,Ancient Egypt,50,527
2/2/25,13,Accelerator,Sci-Fi City,8.181818181818182,31
2/2/25,13,Battlestar Galactica: CYLON,Sci-Fi City,5,33
2/2/25,13,Battlestar Galactica: HUMAN,Sci-Fi City,20,592
2/2/25,13,Canopy Flyer,The Lost World,41.81818181818182,640
2/2/25,13,Dino-Soarin,The Lost World,28.636363636363637,194
2/2/25,13,Enchanted Airways,Far Far Away,6.363636363636363,106
2/2/25,13,Jurassic Park Rapids Adventure,The Lost World,25.454545454545453,251
2/2/25,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,15,257
2/2/25,13,Magic Potion Spin,Far Far Away,23.181818181818183,114
2/2/25,13,Puss In Boots’ Giant Journey,Far Far Away,30,461
2/2/25,13,Revenge of the Mummy,Ancient Egypt,32.72727272727273,1762
2/2/25,13,Sesame Street Spaghetti Space Chase,New York,42.27272727272727,378
2/2/25,13,Shrek 4-D Adventure,Far Far Away,20,174
2/2/25,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,50,1645
2/2/25,13,Treasure Hunters,Ancient Egypt,45.45454545454545,815
2/2/25,14,Accelerator,Sci-Fi City,15,266
2/2/25,14,Battlestar Galactica: CYLON,Sci-Fi City,11.818181818181818,466
2/2/25,14,Battlestar Galactica: HUMAN,Sci-Fi City,9.545454545454545,81
2/2/25,14,Canopy Flyer,The Lost World,45.45454545454545,751
2/2/25,14,Dino-Soarin,The Lost World,33.18181818181818,1413
2/2/25,14,Enchanted Airways,Far Far Away,10,97
2/2/25,14,Jurassic Park Rapids Adventure,The Lost World,21.818181818181817,144
2/2/25,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,15,467
2/2/25,14,Magic Potion Spin,Far Far Away,25,100
2/2/25,14,Puss In Boots’ Giant Journey,Far Far Away,41.81818181818182,785
2/2/25,14,Revenge of the Mummy,Ancient Egypt,21.818181818181817,531
2/2/25,14,Sesame Street Spaghetti Space Chase,New York,32.72727272727273,708
2/2/25,14,Shrek 4-D Adventure,Far Far Away,20,570
2/2/25,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,34.54545454545455,1440
2/2/25,14,Treasure Hunters,Ancient Egypt,60,978
2/2/25,15,Accelerator,Sci-Fi City,9.090909090909092,62
2/2/25,15,Battlestar Galactica: CYLON,Sci-Fi City,11.818181818181818,553
2/2/25,15,Battlestar Galactica: HUMAN,Sci-Fi City,15,435
2/2/25,15,Canopy Flyer,The Lost World,0,46
2/2/25,15,Dino-Soarin,The Lost World,25.90909090909091,458
2/2/25,15,Enchanted Airways,Far Far Away,14.090909090909092,631
2/2/25,15,Jurassic Park Rapids Adventure,The Lost World,12.727272727272727,237
2/2/25,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,15,199
2/2/25,15,Magic Potion Spin,Far Far Away,22.272727272727273,147
2/2/25,15,Puss In Boots’ Giant Journey,Far Far Away,55.45454545454545,708
2/2/25,15,Revenge of the Mummy,Ancient Egypt,23.636363636363637,297
2/2/25,15,Sesame Street Spaghetti Space Chase,New York,23.181818181818183,254
2/2/25,15,Shrek 4-D Adventure,Far Far Away,20,648
2/2/25,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,20,687
2/2/25,15,Treasure Hunters,Ancient Egypt,45.45454545454545,679
2/2/25,16,Accelerator,Sci-Fi City,5.454545454545454,34
2/2/25,16,Battlestar Galactica: CYLON,Sci-Fi City,13.181818181818182,202
2/2/25,16,Battlestar Galactica: HUMAN,Sci-Fi City,8.636363636363637,102
2/2/25,16,Canopy Flyer,The Lost World,32.72727272727273,606
2/2/25,16,Dino-Soarin,The Lost World,28.636363636363637,185
2/2/25,16,Enchanted Airways,Far Far Away,10.454545454545455,550
2/2/25,16,Jurassic Park Rapids Adventure,The Lost World,35.45454545454545,1247
2/2/25,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,15,240
2/2/25,16,Magic Potion Spin,Far Far Away,10.454545454545455,296
2/2/25,16,Puss In Boots’ Giant Journey,Far Far Away,66.36363636363636,2919
2/2/25,16,Revenge of the Mummy,Ancient Egypt,27.272727272727273,330
2/2/25,16,Sesame Street Spaghetti Space Chase,New York,25.90909090909091,226
2/2/25,16,Shrek 4-D Adventure,Far Far Away,20,711
2/2/25,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,7.2727272727272725,142
2/2/25,16,Treasure Hunters,Ancient Egypt,44.09090909090909,977
2/2/25,17,Accelerator,Sci-Fi City,5.909090909090909,65
2/2/25,17,Battlestar Galactica: CYLON,Sci-Fi City,6.818181818181818,105
2/2/25,17,Battlestar Galactica: HUMAN,Sci-Fi City,5,112
2/2/25,17,Canopy Flyer,The Lost World,35.90909090909091,983
2/2/25,17,Dino-Soarin,The Lost World,14.545454545454545,105
2/2/25,17,Enchanted Airways,Far Far Away,7.7272727272727275,90
2/2/25,17,Jurassic Park Rapids Adventure,The Lost World,5.454545454545454,30
2/2/25,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,18.181818181818183,217
2/2/25,17,Magic Potion Spin,Far Far Away,15.909090909090908,100
2/2/25,17,Puss In Boots’ Giant Journey,Far Far Away,50,719
2/2/25,17,Revenge of the Mummy,Ancient Egypt,16.363636363636363,283
2/2/25,17,Sesame Street Spaghetti Space Chase,New York,11.363636363636363,161
2/2/25,17,Shrek 4-D Adventure,Far Far Away,20,550
2/2/25,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,109
2/2/25,17,Treasure Hunters,Ancient Egypt,31.818181818181817,732
2/2/25,18,Accelerator,Sci-Fi City,5,26
2/2/25,18,Battlestar Galactica: CYLON,Sci-Fi City,5,46
2/2/25,18,Battlestar Galactica: HUMAN,Sci-Fi City,5,124
2/2/25,18,Canopy Flyer,The Lost World,16.25,245
2/2/25,18,Dino-Soarin,The Lost World,15.416666666666666,109
2/2/25,18,Enchanted Airways,Far Far Away,5,76
2/2/25,18,Jurassic Park Rapids Adventure,The Lost World,10.416666666666666,464
2/2/25,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,325
2/2/25,18,Magic Potion Spin,Far Far Away,12.916666666666666,293
2/2/25,18,Puss In Boots’ Giant Journey,Far Far Away,45,808
2/2/25,18,Revenge of the Mummy,Ancient Egypt,8.333333333333334,121
2/2/25,18,Sesame Street Spaghetti Space Chase,New York,5.833333333333333,18
2/2/25,18,Shrek 4-D Adventure,Far Far Away,20,699
2/2/25,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,15
2/2/25,18,Treasure Hunters,Ancient Egypt,31.25,876
2/2/25,19,Accelerator,Sci-Fi City,5,42
2/2/25,19,Battlestar Galactica: CYLON,Sci-Fi City,5,85
2/2/25,19,Battlestar Galactica: HUMAN,Sci-Fi City,5,34
2/2/25,19,Canopy Flyer,The Lost World,17.5,320
2/2/25,19,Dino-Soarin,The Lost World,5.833333333333333,16
2/2/25,19,Enchanted Airways,Far Far Away,5,72
2/2/25,19,Jurassic Park Rapids Adventure,The Lost World,5,89
2/2/25,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,208
2/2/25,19,Magic Potion Spin,Far Far Away,6.666666666666667,32
2/2/25,19,Puss In Boots’ Giant Journey,Far Far Away,20.833333333333332,350
2/2/25,19,Revenge of the Mummy,Ancient Egypt,5,136
2/2/25,19,Sesame Street Spaghetti Space Chase,New York,5,24
2/2/25,19,Shrek 4-D Adventure,Far Far Away,20,357
2/2/25,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,34
2/2/25,19,Treasure Hunters,Ancient Egypt,14.583333333333334,284
3/2/25,10,Accelerator,Sci-Fi City,7,17
3/2/25,10,Battlestar Galactica: CYLON,Sci-Fi City,7.5,141
3/2/25,10,Battlestar Galactica: HUMAN,Sci-Fi City,5,106
3/2/25,10,Canopy Flyer,The Lost World,7.5,37
3/2/25,10,Dino-Soarin,The Lost World,5,88
3/2/25,10,Enchanted Airways,Far Far Away,9.5,148
3/2/25,10,Jurassic Park Rapids Adventure,The Lost World,5,32
3/2/25,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,393
3/2/25,10,Magic Potion Spin,Far Far Away,5,27
3/2/25,10,Puss In Boots’ Giant Journey,Far Far Away,5,45
3/2/25,10,Revenge of the Mummy,Ancient Egypt,12.5,435
3/2/25,10,Sesame Street Spaghetti Space Chase,New York,32,1023
3/2/25,10,Shrek 4-D Adventure,Far Far Away,20,723
3/2/25,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,44,1239
3/2/25,10,Treasure Hunters,Ancient Egypt,11,144
3/2/25,11,Accelerator,Sci-Fi City,25,215
3/2/25,11,Battlestar Galactica: CYLON,Sci-Fi City,26.666666666666668,669
3/2/25,11,Battlestar Galactica: HUMAN,Sci-Fi City,27.916666666666668,151
3/2/25,11,Canopy Flyer,The Lost World,23.333333333333332,308
3/2/25,11,Dino-Soarin,The Lost World,10,19
3/2/25,11,Enchanted Airways,Far Far Away,16.25,196
3/2/25,11,Jurassic Park Rapids Adventure,The Lost World,32.5,915
3/2/25,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,29.166666666666668,138
3/2/25,11,Magic Potion Spin,Far Far Away,10.833333333333334,221
3/2/25,11,Puss In Boots’ Giant Journey,Far Far Away,13.75,388
3/2/25,11,Revenge of the Mummy,Ancient Egypt,20,328
3/2/25,11,Sesame Street Spaghetti Space Chase,New York,56.666666666666664,817
3/2/25,11,Shrek 4-D Adventure,Far Far Away,20,177
3/2/25,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,77.5,2829
3/2/25,11,Treasure Hunters,Ancient Egypt,39.166666666666664,827
3/2/25,12,Accelerator,Sci-Fi City,5,53
3/2/25,12,Battlestar Galactica: CYLON,Sci-Fi City,42.72727272727273,2065
3/2/25,12,Battlestar Galactica: HUMAN,Sci-Fi City,48.18181818181818,1812
3/2/25,12,Canopy Flyer,The Lost World,48.18181818181818,756
3/2/25,12,Dino-Soarin,The Lost World,30.90909090909091,512
3/2/25,12,Enchanted Airways,Far Far Away,10.909090909090908,600
3/2/25,12,Jurassic Park Rapids Adventure,The Lost World,60,664
3/2/25,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,30,332
3/2/25,12,Magic Potion Spin,Far Far Away,15,249
3/2/25,12,Puss In Boots’ Giant Journey,Far Far Away,60,1419
3/2/25,12,Revenge of the Mummy,Ancient Egypt,52.72727272727273,1512
3/2/25,12,Sesame Street Spaghetti Space Chase,New York,43.18181818181818,651
3/2/25,12,Shrek 4-D Adventure,Far Far Away,20,429
3/2/25,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,61.81818181818182,3792
3/2/25,12,Treasure Hunters,Ancient Egypt,43.63636363636363,596
3/2/25,13,Accelerator,Sci-Fi City,10,57
3/2/25,13,Battlestar Galactica: CYLON,Sci-Fi City,6,69
3/2/25,13,Battlestar Galactica: HUMAN,Sci-Fi City,11,237
3/2/25,13,Canopy Flyer,The Lost World,50,482
3/2/25,13,Dino-Soarin,The Lost World,33,1291
3/2/25,13,Enchanted Airways,Far Far Away,5.5,75
3/2/25,13,Jurassic Park Rapids Adventure,The Lost World,60,1338
3/2/25,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,19.5,250
3/2/25,13,Magic Potion Spin,Far Far Away,15,123
3/2/25,13,Puss In Boots’ Giant Journey,Far Far Away,48,1048
3/2/25,13,Revenge of the Mummy,Ancient Egypt,49.5,1465
3/2/25,13,Sesame Street Spaghetti Space Chase,New York,27,204
3/2/25,13,Shrek 4-D Adventure,Far Far Away,20,655
3/2/25,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,33,2191
3/2/25,13,Treasure Hunters,Ancient Egypt,23,138
3/2/25,14,Accelerator,Sci-Fi City,9.166666666666666,20
3/2/25,14,Battlestar Galactica: CYLON,Sci-Fi City,20,483
3/2/25,14,Battlestar Galactica: HUMAN,Sci-Fi City,48.333333333333336,1440
3/2/25,14,Canopy Flyer,The Lost World,51.666666666666664,617
3/2/25,14,Dino-Soarin,The Lost World,38.333333333333336,514
3/2/25,14,Enchanted Airways,Far Far Away,19.166666666666668,328
3/2/25,14,Jurassic Park Rapids Adventure,The Lost World,57.5,922
3/2/25,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,15,275
3/2/25,14,Magic Potion Spin,Far Far Away,15,74
3/2/25,14,Puss In Boots’ Giant Journey,Far Far Away,56.666666666666664,977
3/2/25,14,Revenge of the Mummy,Ancient Egypt,66.66666666666667,3465
3/2/25,14,Sesame Street Spaghetti Space Chase,New York,16.25,298
3/2/25,14,Shrek 4-D Adventure,Far Far Away,20,313
3/2/25,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,30,543
3/2/25,14,Treasure Hunters,Ancient Egypt,50,802
3/2/25,15,Accelerator,Sci-Fi City,5,60
3/2/25,15,Battlestar Galactica: CYLON,Sci-Fi City,20,204
3/2/25,15,Battlestar Galactica: HUMAN,Sci-Fi City,60,1995
3/2/25,15,Canopy Flyer,The Lost World,38.18181818181818,789
3/2/25,15,Dino-Soarin,The Lost World,29.09090909090909,183
3/2/25,15,Enchanted Airways,Far Far Away,15,471
3/2/25,15,Jurassic Park Rapids Adventure,The Lost World,39.09090909090909,866
3/2/25,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,19.545454545454547,201
3/2/25,15,Magic Potion Spin,Far Far Away,15,307
3/2/25,15,Puss In Boots’ Giant Journey,Far Far Away,34.54545454545455,854
3/2/25,15,Revenge of the Mummy,Ancient Egypt,30,177
3/2/25,15,Sesame Street Spaghetti Space Chase,New York,40.90909090909091,898
3/2/25,15,Shrek 4-D Adventure,Far Far Away,20,589
3/2/25,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,12.727272727272727,258
3/2/25,15,Treasure Hunters,Ancient Egypt,46.81818181818182,418
3/2/25,16,Accelerator,Sci-Fi City,5,51
3/2/25,16,Battlestar Galactica: CYLON,Sci-Fi City,25.454545454545453,231
3/2/25,16,Battlestar Galactica: HUMAN,Sci-Fi City,20.454545454545453,672
3/2/25,16,Canopy Flyer,The Lost World,61.81818181818182,1306
3/2/25,16,Dino-Soarin,The Lost World,38.18181818181818,1257
3/2/25,16,Enchanted Airways,Far Far Away,5,109
3/2/25,16,Jurassic Park Rapids Adventure,The Lost World,47.27272727272727,1347
3/2/25,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,210
3/2/25,16,Magic Potion Spin,Far Far Away,15,75
3/2/25,16,Puss In Boots’ Giant Journey,Far Far Away,53.63636363636363,710
3/2/25,16,Revenge of the Mummy,Ancient Egypt,21.818181818181817,600
3/2/25,16,Sesame Street Spaghetti Space Chase,New York,25.90909090909091,75
3/2/25,16,Shrek 4-D Adventure,Far Far Away,20,418
3/2/25,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,10,136
3/2/25,16,Treasure Hunters,Ancient Egypt,60,786
3/2/25,17,Accelerator,Sci-Fi City,8.333333333333334,69
3/2/25,17,Battlestar Galactica: CYLON,Sci-Fi City,10,25
3/2/25,17,Battlestar Galactica: HUMAN,Sci-Fi City,16.666666666666668,208
3/2/25,17,Canopy Flyer,The Lost World,42.916666666666664,508
3/2/25,17,Dino-Soarin,The Lost World,23.333333333333332,437
3/2/25,17,Enchanted Airways,Far Far Away,5,73
3/2/25,17,Jurassic Park Rapids Adventure,The Lost World,19.166666666666668,111
3/2/25,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,456
3/2/25,17,Magic Potion Spin,Far Far Away,10.833333333333334,102
3/2/25,17,Puss In Boots’ Giant Journey,Far Far Away,37.5,811
3/2/25,17,Revenge of the Mummy,Ancient Egypt,13.333333333333334,511
3/2/25,17,Sesame Street Spaghetti Space Chase,New York,25.416666666666668,246
3/2/25,17,Shrek 4-D Adventure,Far Far Away,20,226
3/2/25,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.833333333333333,145
3/2/25,17,Treasure Hunters,Ancient Egypt,43.333333333333336,415
3/2/25,18,Accelerator,Sci-Fi City,5.5,32
3/2/25,18,Battlestar Galactica: CYLON,Sci-Fi City,6.5,99
3/2/25,18,Battlestar Galactica: HUMAN,Sci-Fi City,9.5,88
3/2/25,18,Canopy Flyer,The Lost World,40,739
3/2/25,18,Dino-Soarin,The Lost World,11,153
3/2/25,18,Enchanted Airways,Far Far Away,10,46
3/2/25,18,Jurassic Park Rapids Adventure,The Lost World,22,112
3/2/25,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,142
3/2/25,18,Magic Potion Spin,Far Far Away,6,37
3/2/25,18,Puss In Boots’ Giant Journey,Far Far Away,34,858
3/2/25,18,Revenge of the Mummy,Ancient Egypt,5,55
3/2/25,18,Sesame Street Spaghetti Space Chase,New York,12,320
3/2/25,18,Shrek 4-D Adventure,Far Far Away,20,244
3/2/25,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,148
3/2/25,18,Treasure Hunters,Ancient Egypt,23.5,232
3/2/25,19,Accelerator,Sci-Fi City,5,62
3/2/25,19,Battlestar Galactica: CYLON,Sci-Fi City,5,148
3/2/25,19,Battlestar Galactica: HUMAN,Sci-Fi City,5,148
3/2/25,19,Canopy Flyer,The Lost World,18.636363636363637,153
3/2/25,19,Dino-Soarin,The Lost World,6.363636363636363,22
3/2/25,19,Enchanted Airways,Far Far Away,6.363636363636363,55
3/2/25,19,Jurassic Park Rapids Adventure,The Lost World,5.909090909090909,51
3/2/25,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,262
3/2/25,19,Magic Potion Spin,Far Far Away,5,67
3/2/25,19,Puss In Boots’ Giant Journey,Far Far Away,10.454545454545455,240
3/2/25,19,Revenge of the Mummy,Ancient Egypt,5,24
3/2/25,19,Sesame Street Spaghetti Space Chase,New York,5,12
3/2/25,19,Shrek 4-D Adventure,Far Far Away,20,498
3/2/25,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,96
3/2/25,19,Treasure Hunters,Ancient Egypt,22.727272727272727,149
4/2/25,10,Accelerator,Sci-Fi City,8.333333333333334,60
4/2/25,10,Battlestar Galactica: CYLON,Sci-Fi City,13.75,750
4/2/25,10,Battlestar Galactica: HUMAN,Sci-Fi City,8.333333333333334,132
4/2/25,10,Canopy Flyer,The Lost World,5,37
4/2/25,10,Dino-Soarin,The Lost World,5,16
4/2/25,10,Enchanted Airways,Far Far Away,5.833333333333333,99
4/2/25,10,Jurassic Park Rapids Adventure,The Lost World,5,88
4/2/25,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,188
4/2/25,10,Magic Potion Spin,Far Far Away,5,32
4/2/25,10,Puss In Boots’ Giant Journey,Far Far Away,6.666666666666667,61
4/2/25,10,Revenge of the Mummy,Ancient Egypt,5,117
4/2/25,10,Sesame Street Spaghetti Space Chase,New York,32.916666666666664,1045
4/2/25,10,Shrek 4-D Adventure,Far Far Away,20,637
4/2/25,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,17.083333333333332,531
4/2/25,10,Treasure Hunters,Ancient Egypt,10.833333333333334,280
4/2/25,11,Accelerator,Sci-Fi City,23.75,179
4/2/25,11,Battlestar Galactica: CYLON,Sci-Fi City,12.083333333333334,645
4/2/25,11,Battlestar Galactica: HUMAN,Sci-Fi City,15,408
4/2/25,11,Canopy Flyer,The Lost World,34.166666666666664,909
4/2/25,11,Dino-Soarin,The Lost World,6.25,76
4/2/25,11,Enchanted Airways,Far Far Away,10.833333333333334,244
4/2/25,11,Jurassic Park Rapids Adventure,The Lost World,13.75,232
4/2/25,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,388
4/2/25,11,Magic Potion Spin,Far Far Away,6.666666666666667,62
4/2/25,11,Puss In Boots’ Giant Journey,Far Far Away,29.583333333333332,429
4/2/25,11,Revenge of the Mummy,Ancient Egypt,22.5,292
4/2/25,11,Sesame Street Spaghetti Space Chase,New York,52.5,484
4/2/25,11,Shrek 4-D Adventure,Far Far Away,20,507
4/2/25,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,48.333333333333336,1105
4/2/25,11,Treasure Hunters,Ancient Egypt,37.5,398
4/2/25,12,Accelerator,Sci-Fi City,7.083333333333333,20
4/2/25,12,Battlestar Galactica: CYLON,Sci-Fi City,15,702
4/2/25,12,Battlestar Galactica: HUMAN,Sci-Fi City,20,361
4/2/25,12,Canopy Flyer,The Lost World,31.666666666666668,896
4/2/25,12,Dino-Soarin,The Lost World,20.416666666666668,390
4/2/25,12,Enchanted Airways,Far Far Away,7.916666666666667,37
4/2/25,12,Jurassic Park Rapids Adventure,The Lost World,40,800
4/2/25,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,125
4/2/25,12,Magic Potion Spin,Far Far Away,10,24
4/2/25,12,Puss In Boots’ Giant Journey,Far Far Away,40,719
4/2/25,12,Revenge of the Mummy,Ancient Egypt,41.25,750
4/2/25,12,Sesame Street Spaghetti Space Chase,New York,29.166666666666668,242
4/2/25,12,Shrek 4-D Adventure,Far Far Away,20,162
4/2/25,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,30,250
4/2/25,12,Treasure Hunters,Ancient Egypt,35,899
4/2/25,13,Accelerator,Sci-Fi City,7.2727272727272725,48
4/2/25,13,Battlestar Galactica: CYLON,Sci-Fi City,10.454545454545455,642
4/2/25,13,Battlestar Galactica: HUMAN,Sci-Fi City,20,430
4/2/25,13,Canopy Flyer,The Lost World,47.27272727272727,637
4/2/25,13,Dino-Soarin,The Lost World,25,173
4/2/25,13,Enchanted Airways,Far Far Away,5,42
4/2/25,13,Jurassic Park Rapids Adventure,The Lost World,31.818181818181817,1115
4/2/25,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,163
4/2/25,13,Magic Potion Spin,Far Far Away,16.818181818181817,318
4/2/25,13,Puss In Boots’ Giant Journey,Far Far Away,38.18181818181818,824
4/2/25,13,Revenge of the Mummy,Ancient Egypt,33.63636363636363,1129
4/2/25,13,Sesame Street Spaghetti Space Chase,New York,22.727272727272727,129
4/2/25,13,Shrek 4-D Adventure,Far Far Away,20,583
4/2/25,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,25.454545454545453,546
4/2/25,13,Treasure Hunters,Ancient Egypt,40,606
4/2/25,14,Accelerator,Sci-Fi City,6.666666666666667,16
4/2/25,14,Battlestar Galactica: CYLON,Sci-Fi City,4.166666666666667,22
4/2/25,14,Battlestar Galactica: HUMAN,Sci-Fi City,18.333333333333332,342
